longitude,latitude,GIS_ACRES,YEAR_,FIRE_NAME,weight_hist,weight_recent
-116.79073778975814,32.5699368442616,28.44671,2021,MARRON 6,3.382582189086238,2.2674126487076207
-118.8379329664661,34.23224098959815,27.63296,2021,ERBES,3.3545585018203354,2.2486278093694527
-116.58299912653801,32.954979197495106,26.79597,2021,PASO,3.324891046159514,2.2287411191251305
-118.19965531213052,34.95934783475433,26.61396,2021,BACKUS,3.318321441952316,2.2243373817305256
-118.81069286876722,34.165544660531104,26.53975,2021,COUNTRY,3.3156304155541503,2.222533532791424
-117.28256669254556,34.20390491149028,26.09075,2021,PEAK,3.2991923412065693,2.2115147620380164
-119.13969621810021,34.95171432891294,26.06954,2021,WOLVES,3.2984091105006677,2.2109897467951796
-115.19478549505885,34.54971180747388,25.38194,2021,OLD WOMAN 2,3.272679685146225,2.1937427972071193
-119.70301054607155,34.51845112772057,25.36633,2021,GIBRALTAR,3.272087817376697,2.193346056376602
-117.27328387205836,34.17988416206614,25.10539,2021,COLDWATER,3.2621418064176506,2.1866790458526633
-117.92959710720166,34.332509004970774,115998.0,2020,BOBCAT,11.661336849361689,7.072958332374587
-115.58464381693226,35.29357574363918,44211.25,2020,DOME,10.696757178988278,6.487911188557608
-116.85748628219206,34.02491197063595,33235.8,2020,APPLE,10.41141297478042,6.3148411801342395
-118.55505365586832,34.67643115085137,30999.4,2020,LAKE,10.341755386609844,6.272591717227149
-116.95653286900202,34.094010112218626,22503.71,2020,EL DORADO,10.02147989961868,6.078334814812613
-116.68905396717163,32.7369704682503,16389.54,2020,VALLEY,9.70445961811399,5.886052294329289
-117.70199309306666,33.91185329482026,13694.53,2020,BLUE RIDGE,9.524824781203911,5.777098258190848
-117.70017224069504,33.718826709124464,12469.21,2020,SILVERADO,9.431097878949284,5.720250018333528
-118.4848801105981,35.45344384252392,7750.637,2020,STAGECOACH,8.955659325848815,5.43188195906868
-117.66267461450217,33.73979895359748,6681.099,2020,BOND,8.807187438730324,5.3418292074259215
-116.67952159636467,33.87354706732004,6253.439,2020,SNOW,8.74104673062938,5.301712840107595
-117.90767909953877,34.1969537972907,4119.205,2020,RANCH2,8.323658198387273,5.048553898290303
-117.28694495959269,33.38056018474038,3052.173,2020,CREEK 5,8.02393665670429,4.866763593883236
-120.02393822263564,35.29475534141208,2922.204,2020,BRANCH,7.9804355539862435,4.840378841353432
-118.64915780526988,35.30659077104357,2884.41,2020,BENA,7.967422283229656,4.832485893656419
-118.73245454849358,34.45758673554336,2188.634,2020,HOLSER,7.691489685556222,4.665124313153331
-120.4330742728038,35.39569550607386,1962.329,2020,POND,7.582396780844357,4.598956121688476
-117.06305957940926,33.900439360596835,1954.651,2020,SANDERSON,7.578478409317191,4.596579509221105
-119.94902859386687,35.33065303771221,1653.114,2020,SODA,7.411020797029539,4.495011333166373
-118.33627900247684,34.454706384624984,1525.536,2020,SOLEDAD,7.330756395257478,4.446328512608125
-119.5422181294277,34.03622173792938,1320.728,2020,SCORPION,7.186695250377075,4.358951011364857
-117.62769214910462,33.9029021865121,1085.7,2020,AIRPORT,6.990900860068806,4.24019571064315
-115.18349162939637,35.1909682178474,1051.485,2020,IVANPAH,6.958909313673506,4.220791856902781
-117.3474859819386,33.35548186387517,959.2821,2020,INDIA,6.867227095461869,4.165183780606959
-118.78191193392091,34.45634087449423,802.5537,2020,LIME,6.689044015551711,4.057110279599422
-120.26396499698886,34.633726500017005,695.4706,2020,DRUM,6.546025581273672,3.970365214305695
-118.32096724936571,34.555871331022246,648.1807,2020,ROWHER,6.47571110630142,3.927717329413427
-120.00411472089607,35.38462213103917,567.0063,2020,LAKE,6.342132510208937,3.846697815401966
-120.68669902430715,35.17049035350117,434.291,2020,AVILA,6.076014772948234,3.685289248659999
-119.48105065573056,34.960675183616715,421.4699,2020,SODA,6.046118201655803,3.667156061550855
-120.85089081863609,35.49975542931977,322.3367,2020,WHALE,5.778694195146245,3.504955202459617
-118.71768566683046,34.76905042576771,320.8393,2020,RIDGE,5.7740523526453815,3.5021397826652865
-119.18492340705784,34.32218968783071,298.9597,2020,ELIZABETH,5.703648132299337,3.4594374644522463
-118.35885256548985,34.66781250977751,291.9492,2020,JOHNSON,5.679999215145628,3.4450936711295177
-119.84830804257872,35.31066476257103,264.3114,2020,BEND,5.58090423044289,3.3849895246835526
-118.40120715452022,34.55357044566413,233.3453,2020,MARTINDALE,5.456795668695018,3.30971387685063
-118.78597529394058,35.13829705311428,233.0561,2020,SHEEP,5.4555608302135425,3.308964909451822
-117.8906165055071,34.17712539570589,226.3658,2020,DAM,5.426560174227492,3.291375122444504
-118.44832102641409,34.50001297407721,209.9507,2020,TEXAS,5.35162445688672,3.2459243123697656
-120.00251954222682,35.31381669494392,184.9174,2020,CARRIZO,5.225302489056296,3.1693061658853807
-117.48024413614503,34.25758585868071,183.2128,2020,BROOK,5.216091611092035,3.163719485997185
-118.60033032582028,34.53853153460772,178.3116,2020,CASTAIC,5.189125074558545,3.1473634548033624
-117.14138753880785,34.00992231028497,169.5485,2020,BRUDER,5.139019713751219,3.1169730172577554
-118.68030744472512,35.31377532996832,165.1797,2020,BAKER,5.1130697329638135,3.10123355829124
-118.49759960593745,34.37045223701508,159.2057,2020,ELSMERE,5.076458614525632,3.0790277924721123
-120.06572616446535,35.37082174640042,157.1149,2020,TOPAZ,5.0633219839239985,3.0710600232469027
-120.24382799802812,34.47274724233359,157.0178,2020,HOLLISTER,5.062707684909354,3.0706874320602893
-119.9499288154223,35.26192231925448,152.5866,2020,SODA,5.034264577324644,3.053435815252658
-116.52100393894014,33.78260890428252,129.9944,2020,SMOKETREE,4.875154574195823,2.956930720088055
-117.78090689127467,34.14660116949115,128.1708,2020,SAN DIMAS,4.861135559613303,2.948427757924798
-119.4984929084974,34.93551042223688,120.7202,2020,166,4.801724968142767,2.912393412686256
-116.98063931367433,34.388839291761336,118.7805,2020,PITZER,4.78566090114719,2.902650063533761
-119.3035564942855,35.02393557790382,116.1777,2020,BASIC,4.763691586001158,2.8893250003248037
-116.08271430146569,32.6297846958443,102.6417,2020,ELLIOT,4.640939758492613,2.814872253405114
-118.72131416952155,34.10187808071875,92.71667,2020,ROCK POOL,4.540276081638302,2.7538166470735694
-116.73185238564086,33.54247628356665,91.579,2020,CASINO,4.528062334075789,2.7464086347069148
-117.12740338417383,34.57219617207046,90.21207,2020,STANDING ROCK,4.51318723481449,2.737386430938668
-118.60445507548994,34.47446519777489,83.61877,2020,EQUESTRIAN,4.438156109615492,2.691877753072739
-116.78457127091603,32.72523624275452,79.95433,2020,SKYLINE 3,4.393885168501639,2.6650260699528547
-117.06363835478149,34.466223425449236,79.4174,2020,BARNES,4.387230570680391,2.6609898523462108
-120.03409130351902,34.640711449074736,77.05924,2020,VIEW,4.357468025604637,2.642937956246687
-116.70591308333029,32.56885207216326,70.65142,2020,BORDER 7,4.2718129726402525,2.590985540464478
-118.77189862125158,35.13220588314618,66.15605,2020,COMANCHE,4.207019015708987,2.5516860190215653
-120.4527633335747,35.039803361302965,64.87589,2020,II-2,4.187772517206694,2.5400124275878118
-117.110068697868,34.18032305485159,61.77013,2020,MOUNT R,4.139479323380346,2.510721124876687
-116.7978085922905,32.56779279829033,59.76928,2020,BORDER 11,4.107084398125784,2.491072609490696
-116.7460908674345,33.562942010864994,59.73152,2020,TRIPP,4.106462838412339,2.4906956144676493
-116.91350973701635,32.74974246049419,58.15114,2020,WILLOWS,4.080095863273331,2.47470323564196
-117.18356915643805,34.14202897451427,56.79852,2020,EASTON,4.056963169814172,2.4606725478172464
-120.22640507212863,35.37580290696017,53.15897,2020,PLACER,3.991923610697922,2.421224061119048
-118.47222040779363,35.137266447657765,52.84681,2020,LILAC,3.986143163221908,2.4177180424979876
-117.59517100980588,33.837293850152136,47.93214,2020,SKYLINE,3.8904344402939586,2.3596677676402447
-120.34401575440882,35.06509368921258,47.4296,2020,HUASNA,3.880111197037647,2.35340640409762
-117.07595666408707,34.07653467696292,47.27253,2020,MENTONE,3.876862661806216,2.3514360678806003
-118.5620135413976,34.76491080204566,46.83757,2020,WEST,3.8678113140379202,2.3459461479474073
-117.35213335369525,33.46326612855358,46.38861,2020,VOLCANO,3.8583819044668255,2.340226921939551
-114.64402989347116,35.0113595155839,42.10368,2020,AHA MACAV,3.763608376295422,2.2827438713744552
-118.6007987048195,35.2418828211637,40.12797,2020,FLAT,3.7166884253228654,2.2542854825573864
-119.20146099485255,34.23656848127509,39.82645,2020,PERKIN,3.7093301556783405,2.2498224664155493
-117.42856064813442,34.20963684492306,39.66626,2020,PITMAN,3.7053987560151467,2.2474379519842382
-117.49321416444359,33.84122745606608,39.05026,2020,SIERRA,3.6901351653784396,2.2381801162857724
-118.54474711648518,35.130061800494104,38.07296,2020,JOHNSON,3.665430667651026,2.223196080981295
-117.12200435600646,34.1144766188925,36.14019,2020,GREEN,3.614699671689611,2.192426176532939
-116.6552148198333,33.987757534167116,36.02038,2020,WATER,3.6114685718144415,2.1904664153940554
-117.17790799959437,34.09314211224253,35.97919,2020,ORANGE,3.610355321987342,2.1897911952419995
-118.50388524522036,35.132113567800346,34.71796,2020,VISTA ,3.5756536435151487,2.1687435633051244
-119.48348843559103,34.851810183044606,33.6675,2020,33,3.545802648645882,2.15063801969399
-115.57739069543665,35.47373601518757,32.43561,2020,CIMA,3.5096214996942336,2.1286930435511855
-116.75333518729592,33.5449300666242,29.49193,2020,INDIAN,3.4174620584392783,2.07279551684807
-119.60157977600257,34.903474690866034,28.75139,2020,KIRSCHEMANN,3.3928758535892434,2.057883229800548
-120.29115467231084,34.95640896875338,28.68455,2020,TWITCHELL,3.3906267084364385,2.056519054307228
-118.62748572729532,34.27619324910681,26.72971,2020,PEAK,3.3225044015852627,2.0152007865916377
-120.4712786912233,34.59461323243987,25.82244,2020,LITO,3.28923885059831,1.995024210005817
-119.05667992662536,34.31425378435153,10042.46,2019,MARIA,9.21467695539131,5.057121935966227
-118.51648118887607,34.32186815031623,8799.325,2019,SADDLE RIDGE,9.082543931602517,4.984605794998648
-118.3885478046567,34.45403701419882,4581.739,2019,TICK,8.4300521332911,4.626510703629426
-119.76600430717805,34.48790114547118,2597.293,2019,CAVE,7.862609969932281,4.315091841567739
-117.25851636337495,33.54819957560546,1939.536,2019,TENAJA,7.570719502556485,4.154898956606978
-118.82340307100607,34.26803706428341,1806.234,2019,EASY,7.499552778611171,4.115841830403098
-119.93001800618995,35.32132609101946,1110.843,2019,BOULDER,7.013774277792338,3.8492409365894114
-117.08651820681742,33.99861850748825,1008.193,2019,SANDALWOOD,6.916906280555768,3.796078652540858
-119.95521946268634,35.300221817215665,832.636,2019,BELMONT,6.725796856247029,3.691195576712991
-117.0476272957189,33.79045318943498,583.4399,2019,HORSESHOE,6.370653952699906,3.4962890187701117
-116.07207088910668,33.534973293918135,564.2154,2019,LINCOLN,6.337206897431395,3.477932885645673
-118.48350914333922,34.09031714873218,552.6332,2019,GETTY,6.316502373603531,3.466570002049155
-117.09765086737117,33.9219949745172,521.9408,2019,JERRY,6.259468264541463,3.4352690193416366
-116.75511448981949,32.5635227079505,467.1911,2019,BORDER 6,6.148876545905612,3.3745749972986445
-117.47795245048232,34.02442303147321,435.9512,2019,HILL,6.079821518379428,3.3366767946614817
-120.02925174623655,34.4729321520587,420.6586,2019,REAL,6.044195981875739,3.3171250856861647
-116.83883492088131,32.55620613644942,371.3559,2019,COPPER,5.919850117337954,3.2488826283276566
-120.17323843991278,34.65190533102382,355.3229,2019,MCMURRAY,5.875837342227622,3.224727905210317
-117.42674907841476,33.975524022682045,329.3975,2019,46,5.80029647503224,3.1832701982928575
-119.34733657056923,34.70603470406591,251.7925,2019,SNAIL,5.532568994111088,3.036338241461188
-116.81951214445462,32.77723372257885,225.646,2019,DEHESA 11,5.423389328874627,2.976419170754568
-120.45635233626574,35.22195690473333,205.1924,2019,LOPEZ,5.328809713483627,2.9245127772906896
-117.28349700036865,34.18228897687026,172.7908,2019,HILLSIDE,5.157852277022852,2.8306893468842107
-119.2228278382445,34.23077196666901,171.4183,2019,OLIVAS,5.14992350108812,2.8263379423912474
-119.15989110473477,35.006120894354765,169.9031,2019,VULCAN,5.141096729219758,2.821493707280743
-116.79107411552678,33.6378360429546,166.2591,2019,BAUTISTA,5.1195441070947085,2.8096653774701785
-118.71085284152042,34.61721876798834,156.3954,2019,FIVE,5.058761110651545,2.7763069617455085
-116.85683384926563,32.784416471441844,141.9548,2019,DEHESA 8,4.9625284963787735,2.7234933832608634
-118.96970477662322,34.3488441041154,131.3172,2019,SOUTH,4.885202070229239,2.6810557408124334
-116.7452695673309,33.05358376193468,101.1678,2019,SAWDAY,4.626616559631948,2.539141003671325
-119.91866844563722,34.68322032716947,99.08305,2019,RANGE,4.606000341313788,2.527826583166064
-118.76296198171649,35.45746507043121,92.24609,2019,CATTLE,4.535242127349919,2.488993651993462
-120.42197300383738,34.99028688997889,89.01712,2019,THOMPSON,4.499999874462534,2.4696522935266967
-117.33149227447677,33.73707727539645,88.16512,2019,TORO,4.490489931723119,2.464433126292718
-116.77728982624954,33.517714380977445,81.65115,2019,MEADOWS,4.414628738265817,2.4227996205953706
-118.95925219998801,34.148535129908375,80.3277,2019,WENDY,4.398486671931266,2.4139406667603676
-118.33484810441189,34.143043813603256,72.63429,2019,BARHAM,4.299110813977773,2.3594020395686632
-116.74179039740872,32.56922403454213,67.37229,2019,BORDER 9,4.224967625587396,2.3187113950429126
-115.49278578296598,35.27052675858838,66.58718,2019,STAR,4.213418320093623,2.3123730017991253
-116.88302730280844,32.87565107929221,57.42204,2019,WILLOWS 3,4.0676932158980215,2.232397368945565
-120.17328021866369,35.1884350768828,55.30642,2019,RANCH,4.030808560616075,2.2121546409335155
-120.2138623599791,34.693708610706054,51.6265,2019,BAR,3.9632197951592723,2.1750611399815925
-120.05607920444153,35.37874179774583,47.8895,2019,TOPAZ,3.889562649497963,2.1346372413611934
-118.55319072007816,34.059172520052876,45.09488,2019,PALISADES 2,3.830701880927937,2.1023337666605255
-118.94843330860287,35.00203634211903,38.80555,2019,RIDGE,3.6840063498047106,2.021825552217105
-120.02979767580301,35.376621502846135,38.42611,2019,TRACY,3.674428287176925,2.0165689999957395
-116.34909527045302,32.70188170472314,31.55482,2019,CRESTWOOD,3.4829254375689476,1.911470007785717
-116.93585038280294,32.67964286347013,31.12859,2019,AGUA,3.4697462879444716,1.9042371371179803
-119.05412137960778,34.56854066819427,30.35799,2019,OAK FLAT,3.445469099040319,1.8909135333557285
-115.3390763033915,33.0542246150525,30.28639,2019,DUNHAM,3.4431831787014664,1.8896589936745822
-117.96741976826674,34.49839692278012,30.28638,2019,92ND,3.4431828590736155,1.8896588182590985
-116.79736971312865,32.65221856790701,29.53726,2019,GASOLINE,3.418947577363454,1.8763582136525452
-117.01093718129465,33.26492835247775,29.26041,2019,MILLER 2,3.4098402575083404,1.8713600105424286
-118.74984685203596,35.47567718529145,29.21961,2019,RIVER,3.40849105140063,1.8706195505310281
-116.91295768373342,32.60814398481948,27.51976,2019,OTAY 11,3.3505971803634225,1.8388467204472816
-117.54550560331319,33.54578645731479,26.37641,2019,ORTEGA,3.309681693659548,1.8163918252477447
-116.66073547282255,33.21509242251662,25.53614,2019,SCOUT,3.2785075774825074,1.799283107544838
-118.80158226588311,34.11824766457085,89551.38,2018,WOOLSEY,11.402578984466787,5.662353149006981
-117.4661698511965,33.70123950894964,23025.4,2018,HOLY,10.044396662749536,4.987899768172898
-116.69683259800752,33.71559366499303,13229.16,2018,CRANSTON,9.490254350762251,4.712720839831019
-118.95371787008958,34.210464696606955,4310.055,2018,HILL,8.368937932726526,4.1558915857344525
-118.74360177404081,35.38781691417707,3516.185,2018,TARINA,8.165416232739696,4.054825700518349
-118.55674728773563,34.51852523240823,3350.528,2018,CHARLIE,8.117171640231263,4.030868144891255
-118.29129898189711,34.549203227804014,1350.647,2018,STONE,7.209079127837205,3.579922748753348
-116.94560029965396,34.10494812869352,1343.208,2018,VALLEY,7.203560271013469,3.5771821655609517
-117.05151283836513,33.64568603913782,1260.987,2018,PATTERSON,7.1404427419387515,3.54583892821082
-120.09351313168726,35.119201115019955,1013.329,2018,FRONT,6.9219825891198346,3.4373548268569207
-116.7451375988544,32.82901260393947,505.3996,2018,WEST,6.227326080940239,3.092398613711876
-116.9172995817071,33.07897169313862,327.5861,2018,PASQUAL,5.794798904038962,2.8776119741723147
-117.61362458439302,33.836629392499376,281.6225,2018,SKYLINE LRA,5.64411208491549,2.8027831143205244
-117.61362458439302,33.836629392499376,281.6225,2018,SKYLINE,5.64411208491549,2.8027831143205244
-119.70320257783226,33.99297425577827,258.4481,2018,SANTA CRUZ,5.558556682603276,2.7602975588723178
-116.4437862151888,32.65418955766752,248.3807,2018,RECYCLE,5.518980644525764,2.740644679980736
-116.53422085216786,33.58614509698894,222.283,2018,RIBBON,5.408440025182232,2.6857518329427372
-118.40361998897428,34.70632276423642,219.2987,2018,FAIRMONT,5.394984352746856,2.6790699437586984
-117.23668069955848,33.41954445806279,206.2568,2018,ROCK 5,5.333958604092347,2.6487654538240006
-119.80031122748623,34.94424639116715,189.5374,2018,WASIOJA,5.249848500756753,2.606997612607168
-118.65247569210706,34.26828900124463,182.1956,2018,PEAK,5.210554434484357,2.5874847567700905
-117.74203797455853,33.5522309695288,175.7186,2018,ALISO ,5.174558636943768,2.569609772713183
-118.54904633995653,34.35919101146712,175.1159,2018,SOUTH,5.171142301034476,2.567913270507814
-119.61982212624073,34.58516767207767,165.2615,2018,OGILVY,5.113561850075958,2.539319664776132
-117.64534010503353,33.91801854568193,156.3773,2018,EUCLID,5.058646107031346,2.512049313833392
-117.72505898846123,33.76011486644805,154.9657,2018,SANTIAGO,5.049636111279319,2.507575082355712
-119.08938855480473,34.297956440468425,154.4603,2018,BRIGGS,5.046390393557062,2.5059633066345843
-117.851686706098,34.23441566963044,138.7085,2018,FORK,4.9395581090790985,2.4529119641923645
-119.82988145850112,34.46138678664157,118.0118,2018,HOLIDAY,4.779222647859401,2.3732917304740453
-118.61386837607802,34.38935695791959,111.3536,2018,PICO,4.721651040841612,2.3447025165133573
-116.54576382955588,33.76603729276694,108.6614,2018,AGUA CALIENTE,4.6973974366279485,2.332658533096878
-120.21366561445168,34.63938669630474,90.147,2018,WINDMILL,4.512473587801905,2.240828067449321
-120.27342143229563,34.52459708009437,77.55305,2018,CRUCES,4.363774192719296,2.166986133168624
-117.24097338077961,34.16382207013876,69.48309,2018,STERLING,4.255372822891626,2.1131556060013463
-118.76726473453726,34.55027805611794,62.01245,2018,CANYON,4.14333232591508,2.057517941773307
-117.4293606494968,34.243744879767966,61.23165,2018,BOX,4.130863712772447,2.0513262117280155
-118.6883952691319,34.30697374424967,60.45642,2018,YOSEMITE,4.118328305737967,2.0451013128176494
-119.98872593094936,34.63523473002668,59.46514,2018,HAPPY,4.102067000623626,2.0370261876773994
-117.02847504471289,33.36329084426496,59.08208,2018,AGUA,4.095711627362595,2.0338702027158626
-120.49095545394634,35.17718692666507,58.5271,2018,CAMINO,4.086431671045041,2.029261912788739
-117.43509248380255,34.242398911898746,51.38762,2018,KENBROOK,3.9586703038713296,1.9658174954579757
-120.63907547842832,35.30316723679891,51.21738,2018,RESERVOIR,3.955415389664549,1.9642011528977865
-118.88193369528632,34.855187132458056,45.50365,2018,LEBEC,3.839530804136425,1.9066545707885614
-116.93479935778883,32.67995115000735,44.07315,2018,AGUA,3.8082867255405057,1.8911392205273243
-117.3085422208398,34.189735434949135,34.76906,2018,NORTH PARK,3.577083273920875,1.7763269842671674
-117.13155218759715,34.175674611065226,32.7047,2018,CREEK,3.517637293509226,1.7468069840252705
-118.87530972186984,35.37447447126069,29.90837,2018,PEPPER,3.431027021010427,1.7037975955449978
-116.88967458988917,32.556636706718706,28.34346,2018,BORDER 8,3.3790696935056004,1.6779963502818236
-118.8174867081299,34.2551889658913,27.95707,2018,OLSEN,3.3658143883659286,1.6714139605521918
-119.28690870898718,34.450355434778174,281790.9,2017,THOMAS,12.548924134243684,5.638595082025316
-120.27542134948203,34.96986613712036,28834.17,2017,ALAMO,10.269351101645103,4.614316892658242
-119.95058742283256,34.52992024429737,18412.4,2017,WHITTIER,9.820833939413372,4.412785140763863
-118.35455424122172,34.303353774773335,15619.15,2017,CREEK,9.65631702642055,4.3388629266690355
-117.73332535587228,33.82275895548888,9198.028,2017,CANYON II,9.126853105281635,4.1009594514462435
-118.31541032068863,34.230024600910355,7051.351,2017,LA TUNA,8.861116315393131,3.981556214917807
-116.948174030069,33.86739131152775,6303.659,2017,MANZANITA,8.749044162876155,3.9311989507209666
-118.6191561794008,34.423875527950855,6047.719,2017,RYE,8.707601793068564,3.912577693624759
-117.20032774260451,33.29934461614365,4080.615,2017,LILAC,8.314248022410194,3.73583245132323
-117.11313583382874,33.990994495125115,3872.152,2017,PALMER,8.26182392480713,3.7122767858524655
-117.65775160969712,33.86234158487559,2661.415,2017,CANYON I,7.886988884625442,3.5438525455327907
-116.82764111550756,32.654320380700625,1912.906,2017,GATE,7.556901458999143,3.395534704508005
-120.48049599068318,35.406266112157105,1645.591,2017,HILL,7.406462369041056,3.3279380640544005
-116.83611162756837,34.314251091467,1505.491,2017,HOLCOMB,7.31753838444033,3.2879819421685808
-119.46588464545358,34.9489376481507,1175.391,2017,HUDSON,7.070206556191548,3.1768485879883364
-117.30005012363144,33.99759925125375,999.6262,2017,OPERA,6.908381283000729,3.1041358056175197
-117.3255208716577,33.59119319343529,866.273,2017,WILDOMAR,6.765353806109321,3.0398694175856034
-118.47406942777852,34.385004971697484,759.7584,2017,PLACERITA,6.634315830451251,2.980990259723145
-118.59269485119097,34.55309866112969,733.2616,2017,LAKE,6.598865368387711,2.965061340326658
-117.57784526586924,33.43247258514813,702.3066,2017,CRISTIANITOS,6.555792927600951,2.9457076451259425
-117.17196616985805,34.14435811876109,669.2087,2017,MART,6.507589156418597,2.924048294554032
-117.29431247856894,33.97999681559886,577.6851,2017,BLAINE,6.360758460883541,2.858073010228654
-116.86942340571717,33.975634675154026,521.0856,2017,MIAS,6.257831559112951,2.81182497207628
-117.09081072214994,34.093959165319376,460.2896,2017,BRIDGE 2,6.134026045328059,2.756195568815314
-120.25798610872074,35.39166435724251,450.84,2017,RED,6.1133281348648225,2.746895398147477
-118.86187876835452,35.4612379135234,449.7781,2017,MING,6.110975200683875,2.7458381566693157
-120.43122780038125,34.70766015045442,429.7042,2017,RUCKER,6.065421543579735,2.725369579110961
-118.47137633642414,34.095671452591105,419.9208,2017,SKIRBALL,6.042444692469494,2.7150454144029212
-120.48181719302735,35.43861174811146,340.4365,2017,STONE,5.833161717357944,2.6210085119886783
-117.02955127542685,34.08000700559515,336.6238,2017,BRYANT 2,5.821932257867292,2.6159627905881475
-116.83943128004114,32.85102344048402,332.5865,2017,JENNINGS 2,5.809902202039856,2.610557338064933
-116.96348308650404,34.0199055332187,325.5135,2017,OAK,5.788471295488036,2.6009278110239107
-119.68404607145281,34.935814379337266,269.1116,2017,CEBRIAM,5.598835206933018,2.5157188237942427
-120.70400799457234,35.34630113230214,253.9364,2017,CAMP,5.541014102285433,2.48973812673883
-116.64955602592569,33.34750315769904,250.5664,2017,LOST,5.527706970598301,2.483758847042479
-120.38248514166705,35.155851216887264,244.789,2017,HUASNA,5.5044734442997845,2.473319350737977
-116.96321748663746,33.865960167558875,193.6728,2017,LAMB,5.271320200513102,2.368556845226737
-117.41034185757695,33.67446125576685,188.1239,2017,ROSE,5.2424023558325175,2.355563220031907
-117.02644615102743,34.401444167217825,157.5895,2017,HIGH,5.066319102721631,2.276443914313202
-118.8273933003614,34.79697160580265,149.61,2017,GORMAN,5.014693714223758,2.2532471319773033
-120.07765114646247,34.603602578745495,147.8375,2017,AIR,5.002855106777293,2.247927702756793
-116.43427349223941,32.65102128659782,142.9097,2017,ECLIPSE,4.969186019543678,2.2327992066673406
-116.75021468302971,32.58591713514189,135.0444,2017,BORDER 6,4.9129813030443605,2.2075447996241997
-120.64745192952728,35.29991124858342,105.6661,2017,POLY,4.669703394611551,2.0982329890354814
-119.46605398663795,35.25832174753627,105.0879,2017,HILL CREST,4.664267995761175,2.0957907069004778
-117.45213096233205,34.3046648349711,93.15666,2017,TOWER,4.544959990785084,2.0421821646136786
-119.30628613521539,34.36004801271034,86.39403,2017,VISTA,4.47042697369233,2.0086923212508605
-120.29419516665787,35.44188569842348,70.57708,2017,CAMATTA,4.2707749109880595,1.9189828667320838
-120.48988430916548,35.30413566378542,69.71004,2017,MARGARITA,4.2585875713068395,1.9135067420177767
-117.27146633723103,34.198022145351885,67.45031,2017,MILE,4.22610808057738,1.8989127660932539
-115.35886223961202,33.13400163364847,66.99863,2017,HIGHLINE,4.219487557914329,1.8959379735031503
-118.25965149995497,34.50146311602081,65.97264,2017,ESCONDIDO,4.2042841777810915,1.8891066544568025
-116.46703247700948,33.22037756351497,65.18426,2017,MONTEZUMA,4.192442670322085,1.8837859221766606
-120.432662044099,35.28604383219672,64.36557,2017,POZO ,4.17999566723894,1.8781931231749471
-120.62761817310486,35.34918092206981,63.51402,2017,TOWER,4.166882564522607,1.8723010263150546
-117.75602966240544,34.124819734097244,61.10294,2017,RODEO,4.1287933308139575,1.8551864303887284
-120.11722632420555,34.771357163141694,51.36316,2017,MESA,3.9582032906339184,1.7785353843459162
-118.97746107544488,34.20331667682305,47.19403,2017,GRADE,3.875235154464243,1.7412553976660594
-117.39952078852109,33.643308338969284,46.90482,2017,CANYON,3.869216125659184,1.7385508736880906
-118.58221611753571,35.26378912877376,46.81921,2017,TANK,3.8674274416093173,1.737747166136831
-120.55897199425351,35.05913588983184,46.57753,2017,ZENON,3.8623605909590015,1.7354704833827879
-117.19146075279893,34.15055460361836,45.84431,2017,HIDDEN,3.8468295498678393,1.728491936777634
-118.06215651264245,34.220227002649146,45.1162,2017,WILSON,3.8311642982508856,1.7214530854959524
-117.04088101847756,34.5099200368051,44.23541,2017,CAHUILA,3.811880187214677,1.7127881758601313
-118.693479493482,34.105341091880895,42.10419,2017,STOKES,3.763620208161817,1.691103569463991
-117.00829914107514,33.85746386916421,41.77808,2017,EXTENSION,3.756025821861673,1.6876911917346413
-116.76049331003861,32.94376722792742,41.04634,2017,CAPTAIN,3.7387723433918216,1.6799387041263643
-118.3552682027109,34.67122602093552,38.81298,2017,JOHNSON,3.684192989774617,1.6554146197033581
-118.22676771672269,34.507894217547594,36.46341,2017,SIERRA,3.6233647233053854,1.6280827177416919
-117.13334034193267,34.171839738646575,36.30346,2017,DOLLAR,3.6190860837417995,1.626160201058755
-118.55417787131714,34.353652856109186,35.99306,2017,TOWSLEY,3.610730327483661,1.6224057177548694
-117.19045909632516,33.96854715312841,34.84784,2017,SMILEY,3.579283314184437,1.6082756638445488
-119.6995677633479,34.95153952564362,34.68973,2017,BELL,3.574862972329155,1.606289476217671
-118.71061390803963,35.02478009534301,34.28937,2017,FEED,3.5635817854450855,1.6012205122010392
-116.7955424409395,33.17572681486339,33.67333,2017,BLACK,3.5459708035414534,1.593307387945193
-117.29858783089013,33.75747135955273,33.55245,2017,CHRISTMAS,3.5424784594217034,1.5917381765795249
-119.97706983727551,35.4244632792812,30.651,2017,SODA,3.4547697436676748,1.5523281101857154
-119.06984452420713,34.44554997019471,30.4916,2017,CANYON,3.4497208436030427,1.550059493149743
-117.86346701317768,33.95017937261688,28.24179,2017,LAMBERT ,3.3755988505181223,1.5167543347785917
-118.92641130295196,34.899850590511136,28.04709,2017, ,3.368918306163319,1.5137525727039087
-116.5181041286435,33.18445522440198,27.39173,2017,WILSON,3.3460979055779294,1.5034987057481357
-116.94690003577425,33.80552716761947,26.25211,2017,VERNON,3.3051309493042735,1.4850910657226584
